Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
128,8,60,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,8,100,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,8,100,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929)]"
128,32,35,relu,0.2,Adam,"[(0.9910044977511244, 0.9912665026709946, 0.9910044977511244, 0.9910024733076186), (0.9940029985007496, 0.9941205867654407, 0.9940029985007496, 0.9940100563254983), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.996996996996997, 0.9970044671537209, 0.996996996996997, 0.996996987612554), (0.9924924924924925, 0.9925887213586648, 0.9924924924924925, 0.9924919749015424)]"
128,32,35,relu,0.5,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9970014992503748, 0.9970089582074635, 0.9970014992503748, 0.9970014898800014), (0.9970014992503748, 0.9970089582074635, 0.9970014992503748, 0.9970014898800014), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.996996996996997, 0.9970194074671687, 0.996996996996997, 0.9970007601586548)]"
128,32,60,relu,0.2,Adam,"[(0.9940029985007496, 0.9940179164149269, 0.9940029985007496, 0.9940067279093658), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,32,60,relu,0.5,Adam,"[(0.9970014992503748, 0.9970089582074635, 0.9970014992503748, 0.9970014898800014), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,32,100,relu,0.2,Adam,"[(0.9940029985007496, 0.9940769266862782, 0.9940029985007496, 0.9939913210130326), (1.0, 1.0, 1.0, 1.0), (0.9955022488755623, 0.9955687181040022, 0.9955022488755623, 0.9955019958628296), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.996996996996997, 0.9970044671537209, 0.996996996996997, 0.996996987612554)]"
128,32,100,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,64,35,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.992503748125937, 0.992599905480611, 0.992503748125937, 0.9924805034600594), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.993993993993994, 0.994111758817641, 0.993993993993994, 0.9939933933333273), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
