Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
128,64,60,relu,0.2,Adam,"[(0.664167916041979, 0.6661870071286566, 0.664167916041979, 0.6562578789968049), (0.6611694152923538, 0.6627536167915232, 0.6611694152923538, 0.6573381995847027), (0.6806596701649176, 0.6755448004717702, 0.6806596701649176, 0.6763457593820229), (0.7132132132132132, 0.717017217017217, 0.7132132132132132, 0.7142218256557331), (0.7237237237237237, 0.7305982315056725, 0.7237237237237237, 0.7208611316155178)]"
128,64,60,relu,0.5,Adam,"[(0.704647676161919, 0.7082327373396173, 0.704647676161919, 0.6962455726460821), (0.7016491754122939, 0.7058104360490034, 0.7016491754122939, 0.6928558753078661), (0.6776611694152923, 0.6763218986138905, 0.6776611694152923, 0.6644877126727615), (0.6876876876876877, 0.7056562543087743, 0.6876876876876877, 0.6841379901519714), (0.7162162162162162, 0.7265929629906005, 0.7162162162162162, 0.7099605250798409)]"
128,64,100,relu,0.2,Adam,"[(0.6686656671664168, 0.6697819006695921, 0.6686656671664168, 0.6678177494883546), (0.6296851574212894, 0.6343680997222763, 0.6296851574212894, 0.6310433731085463), (0.6806596701649176, 0.6763910203613356, 0.6806596701649176, 0.6772706766674506), (0.6846846846846847, 0.6856740918299564, 0.6846846846846847, 0.6846303049531223), (0.6846846846846847, 0.6878927717382503, 0.6846846846846847, 0.6797397623050881)]"
128,64,100,relu,0.5,Adam,"[(0.7181409295352323, 0.7204946394031645, 0.7181409295352323, 0.7153962534661719), (0.6686656671664168, 0.6875067724789923, 0.6686656671664168, 0.6569700127279546), (0.6911544227886057, 0.7103032549169775, 0.6911544227886057, 0.6847507507039222), (0.7027027027027027, 0.7182025017670083, 0.7027027027027027, 0.6964402027474396), (0.7162162162162162, 0.7235310461116913, 0.7162162162162162, 0.7088856673796163)]"
512,8,35,relu,0.2,Adam,"[(0.6881559220389805, 0.6887066973854521, 0.6881559220389805, 0.6823151494802737), (0.623688155922039, 0.6182262032960362, 0.623688155922039, 0.6166711949534823), (0.6206896551724138, 0.6198234101132105, 0.6206896551724138, 0.6159940018841), (0.6576576576576577, 0.6749368696277006, 0.6576576576576577, 0.6434229194277494), (0.6516516516516516, 0.6525080580414649, 0.6516516516516516, 0.6354643391872734)]"
512,8,35,relu,0.5,Adam,"[(0.6926536731634183, 0.7240688444342962, 0.6926536731634183, 0.6780301081747074), (0.6491754122938531, 0.6704818269765697, 0.6491754122938531, 0.6318439900569376), (0.656671664167916, 0.6814662236137896, 0.656671664167916, 0.642279376400856), (0.6621621621621622, 0.7171264571138191, 0.6621621621621622, 0.6336388400824986), (0.6561561561561562, 0.6472937451607303, 0.6561561561561562, 0.6344142069556036)]"
512,8,60,relu,0.2,Adam,"[(0.6431784107946027, 0.6383705838567997, 0.6431784107946027, 0.6367505431964323), (0.6326836581709145, 0.6302199155591024, 0.6326836581709145, 0.6262395197815135), (0.6821589205397302, 0.6880520602366683, 0.6821589205397302, 0.6688031688254966), (0.6726726726726727, 0.6843669145157464, 0.6726726726726727, 0.6685623257078863), (0.7057057057057057, 0.7052824842679914, 0.7057057057057057, 0.7006796044089894)]"
512,8,60,relu,0.5,Adam,"[(0.6446776611694153, 0.7044299002804528, 0.6446776611694153, 0.6037993550602426), (0.6086956521739131, 0.6111146985597845, 0.6086956521739131, 0.5813365145311488), (0.6371814092953523, 0.6583795117705661, 0.6371814092953523, 0.6252709843488722), (0.6936936936936937, 0.7218326071552512, 0.6936936936936937, 0.6846190805599741), (0.6666666666666666, 0.6777749058112067, 0.6666666666666666, 0.6470426566830944)]"
512,8,100,relu,0.2,Adam,"[(0.7106446776611695, 0.717473615518794, 0.7106446776611695, 0.7106821839519495), (0.6686656671664168, 0.6702249126380808, 0.6686656671664168, 0.6595825991816038), (0.6836581709145427, 0.6898080533681823, 0.6836581709145427, 0.6835571352213381), (0.6726726726726727, 0.6771550961476633, 0.6726726726726727, 0.6654422574460742), (0.6921921921921922, 0.702431755063334, 0.6921921921921922, 0.6759421563857414)]"
512,8,100,relu,0.5,Adam,"[(0.6596701649175413, 0.7058007199922544, 0.6596701649175413, 0.6385319993696081), (0.6776611694152923, 0.7017043351122657, 0.6776611694152923, 0.6616807386539489), (0.5997001499250375, 0.6464026901963106, 0.5997001499250375, 0.5595466380410816), (0.6351351351351351, 0.6631300824849213, 0.6351351351351351, 0.630305472399799), (0.6306306306306306, 0.6833007249673916, 0.6306306306306306, 0.6055888186319621)]"
