Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
512,8,100,relu,0.2,Adam,"[(0.9944444444444445, 0.9944756475331916, 0.9944444444444445, 0.9944268968403561), (0.9961111111111111, 0.9961276520470099, 0.9961111111111111, 0.9961091926077342), (0.9972222222222222, 0.9972282172743959, 0.9972222222222222, 0.9972209310214352), (0.9961111111111111, 0.9961173675776829, 0.9961111111111111, 0.9961039594713262), (0.9994441356309061, 0.9994469149527516, 0.9994441356309061, 0.999444600399474)]"
512,8,100,relu,0.5,Adam,"[(0.9966666666666667, 0.9966910089331309, 0.9966666666666667, 0.9966549639332833), (0.9894444444444445, 0.9895953326404598, 0.9894444444444445, 0.9894482595248284), (0.9911111111111112, 0.9911874400736623, 0.9911111111111112, 0.9911241760692229), (0.9933333333333333, 0.9933552980697795, 0.9933333333333333, 0.993332337170089), (0.9927737632017788, 0.9928487036057413, 0.9927737632017788, 0.9927661351043695)]"
512,32,35,relu,0.2,Adam,"[(0.9938888888888889, 0.9939571970415844, 0.9938888888888889, 0.9938772453057183), (0.9933333333333333, 0.993340926073015, 0.9933333333333333, 0.9933045557646553), (0.9916666666666667, 0.9916888657393671, 0.9916666666666667, 0.9916653127044033), (0.995, 0.995009141700808, 0.995, 0.9949981067417664), (0.9922178988326849, 0.9922518745350408, 0.9922178988326849, 0.9922131586983666)]"
512,32,35,relu,0.5,Adam,"[(0.9944444444444445, 0.9944623637992632, 0.9944444444444445, 0.9944421756662553), (0.9905555555555555, 0.9907041015011621, 0.9905555555555555, 0.9905415294357127), (0.9966666666666667, 0.9966768019195691, 0.9966666666666667, 0.9966627929180139), (0.9911111111111112, 0.9911835429884719, 0.9911111111111112, 0.9910956809242357), (0.9944413563090606, 0.994489852197314, 0.9944413563090606, 0.9944336838144038)]"
512,32,60,relu,0.2,Adam,"[(0.9972222222222222, 0.9972304863177135, 0.9972222222222222, 0.9972226697591039), (0.9872222222222222, 0.9876241962163287, 0.9872222222222222, 0.9872474103243334), (0.9894444444444445, 0.9894605186265274, 0.9894444444444445, 0.98943905269001), (0.9905555555555555, 0.9906234486232322, 0.9905555555555555, 0.9905597547273057), (0.9955530850472485, 0.9955802079545194, 0.9955530850472485, 0.9955462891582206)]"
512,32,60,relu,0.5,Adam,"[(0.995, 0.9950366731709694, 0.995, 0.994982441645205), (0.995, 0.995008768223406, 0.995, 0.9949968227153686), (0.9977777777777778, 0.9977763683802149, 0.9977777777777778, 0.9977755722769039), (0.9961111111111111, 0.9961272132398952, 0.9961111111111111, 0.9960975684268764), (0.991106170094497, 0.9911855558741774, 0.991106170094497, 0.9911148383247799)]"
512,32,100,relu,0.2,Adam,"[(0.9944444444444445, 0.9944775297523711, 0.9944444444444445, 0.9944197275787096), (0.9972222222222222, 0.9972268226664859, 0.9972222222222222, 0.9972222164390102), (0.9972222222222222, 0.9972249930728734, 0.9972222222222222, 0.9972230309138876), (0.9905555555555555, 0.9906938042633325, 0.9905555555555555, 0.9905374092611847), (0.9977765425236242, 0.997784839006745, 0.9977765425236242, 0.9977722891847225)]"
512,32,100,relu,0.5,Adam,"[(0.9966666666666667, 0.9966777408637874, 0.9966666666666667, 0.9966591408632451), (0.995, 0.9950064683917862, 0.995, 0.9949998676509348), (0.9972222222222222, 0.9972383243510062, 0.9972222222222222, 0.9972190357090676), (0.9944444444444445, 0.9944524265034064, 0.9944444444444445, 0.9944317518146104), (0.9961089494163424, 0.996111961473912, 0.9961089494163424, 0.9961015120897069)]"
512,64,35,relu,0.2,Adam,"[(0.9861111111111112, 0.9863458044558244, 0.9861111111111112, 0.9859731957597124), (0.99, 0.9901192814050092, 0.99, 0.9900059523556997), (0.9911111111111112, 0.9911327347385844, 0.9911111111111112, 0.9910867442581269), (0.9944444444444445, 0.994450806631867, 0.9944444444444445, 0.9944416225436), (0.9977765425236242, 0.9977912674075737, 0.9977765425236242, 0.9977689493884071)]"
512,64,35,relu,0.5,Adam,"[(0.9972222222222222, 0.9972383243510062, 0.9972222222222222, 0.9972086795379875), (0.9933333333333333, 0.9933461150287523, 0.9933333333333333, 0.9933337577661744), (0.9877777777777778, 0.9878139184874936, 0.9877777777777778, 0.9877450383781438), (0.9855555555555555, 0.9855744055647825, 0.9855555555555555, 0.9855616536888206), (0.9944413563090606, 0.9944451676303302, 0.9944413563090606, 0.9944296250953221)]"
512,64,60,relu,0.2,Adam,"[(0.9933333333333333, 0.9934140288284384, 0.9933333333333333, 0.9933183113981575), (0.9961111111111111, 0.9961559582646897, 0.9961111111111111, 0.9961133165280182), (0.9988888888888889, 0.9988907376594565, 0.9988888888888889, 0.9988865597299105), (0.9938888888888889, 0.9939317823897197, 0.9938888888888889, 0.9939006875470355), (0.9949972206781545, 0.9950179401627587, 0.9949972206781545, 0.9949920533340945)]"
512,64,60,relu,0.5,Adam,"[(0.9961111111111111, 0.9961086582259691, 0.9961111111111111, 0.9961028128277424), (0.9966666666666667, 0.9966647463934285, 0.9966666666666667, 0.9966620075790302), (0.9961111111111111, 0.9961109588234359, 0.9961111111111111, 0.9961035048658556), (0.9955555555555555, 0.9955518208532029, 0.9955555555555555, 0.9955527684972445), (0.9955530850472485, 0.9955811067778565, 0.9955530850472485, 0.9955431291734244)]"
512,64,100,relu,0.2,Adam,"[(0.9933333333333333, 0.9933540664645739, 0.9933333333333333, 0.9933300766168036), (0.9955555555555555, 0.9955647501789392, 0.9955555555555555, 0.9955572767774656), (0.9972222222222222, 0.9972332872367583, 0.9972222222222222, 0.9972142330735586), (0.9955555555555555, 0.9956140350877192, 0.9955555555555555, 0.9955581669281633), (0.9944413563090606, 0.9944447185791687, 0.9944413563090606, 0.9944295122216994)]"
512,64,100,relu,0.5,Adam,"[(0.9933333333333333, 0.9933658755684719, 0.9933333333333333, 0.993331425544422), (0.9972222222222222, 0.9972323628667532, 0.9972222222222222, 0.9972183493404209), (0.9944444444444445, 0.9944533909055157, 0.9944444444444445, 0.9944344228752652), (0.9944444444444445, 0.994458077628016, 0.9944444444444445, 0.9944397128123456), (0.9944413563090606, 0.9944673493513576, 0.9944413563090606, 0.994437585723523)]"
