Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
128,32,100,relu,0.5,Adam,"[(0.949, 0.9511578947368421, 0.949, 0.9411891891891891), (0.955, 0.9554837082800482, 0.955, 0.9496991995736526), (0.958, 0.9594607251571534, 0.958, 0.9530525862687425), (0.935, 0.9316702546864574, 0.935, 0.9329736808728405), (0.9439719859929965, 0.9399228297385985, 0.9439719859929965, 0.9404986703878254)]"
128,64,35,relu,0.2,Adam,"[(0.946, 0.9431362279369402, 0.946, 0.9400322211301714), (0.9465, 0.9429431039618708, 0.9465, 0.9417841216835333), (0.9465, 0.9428788039070489, 0.9465, 0.941959331870311), (0.95, 0.9470046082949309, 0.95, 0.9459980713596914), (0.9404702351175588, 0.9364308989731407, 0.9404702351175588, 0.9375557213029789)]"
128,64,35,relu,0.5,Adam,"[(0.939, 0.9340727336407683, 0.939, 0.9348768113205171), (0.9385, 0.9400475139996606, 0.9385, 0.9267550201490431), (0.949, 0.9511578947368421, 0.949, 0.9411891891891891), (0.9365, 0.9373754334497778, 0.9365, 0.9240702021647039), (0.927463731865933, 0.9280309797012184, 0.927463731865933, 0.9097560405689717)]"
128,64,60,relu,0.2,Adam,"[(0.948, 0.9474458874458874, 0.948, 0.9410857592446893), (0.9495, 0.9466130473637175, 0.9495, 0.9450485634582884), (0.953, 0.9515024038461539, 0.953, 0.9483022477283597), (0.952, 0.9506774881353601, 0.952, 0.946866561882884), (0.9469734867433717, 0.9435302594362239, 0.9469734867433717, 0.9421801045061406)]"
128,64,60,relu,0.5,Adam,"[(0.9475, 0.9497835755806079, 0.9475, 0.9391266158751981), (0.949, 0.9496583052738539, 0.949, 0.9418155567587078), (0.955, 0.9545360753834514, 0.955, 0.9501874017652038), (0.947, 0.9487478272065925, 0.947, 0.938659676068441), (0.950975487743872, 0.9504473643634335, 0.950975487743872, 0.9449769802845779)]"
128,64,100,relu,0.2,Adam,"[(0.9465, 0.945200520796074, 0.9465, 0.939490219902918), (0.953, 0.9522285654428325, 0.953, 0.9478058220947788), (0.9525, 0.950772500714703, 0.9525, 0.9478339635639229), (0.9515, 0.9497076146314599, 0.9515, 0.9465683544103554), (0.9514757378689345, 0.9494630628883389, 0.9514757378689345, 0.9466770619037465)]"
128,64,100,relu,0.5,Adam,"[(0.9485, 0.9496440470646038, 0.9485, 0.9409322160238747), (0.955, 0.9554837082800482, 0.955, 0.9496991995736526), (0.871, 0.9128171888790821, 0.871, 0.8859174820942196), (0.952, 0.9544303797468354, 0.952, 0.9450444292549556), (0.9549774887443722, 0.9554495541638954, 0.9549774887443722, 0.9496372974198787)]"
512,8,35,relu,0.2,Adam,"[(0.9495, 0.9516165360611891, 0.9495, 0.9418709734785105), (0.955, 0.9554837082800482, 0.955, 0.9496991995736526), (0.956, 0.9568093805724166, 0.956, 0.9508169951386825), (0.955, 0.9554837082800482, 0.955, 0.9496991995736526), (0.9484742371185593, 0.9455487158321721, 0.9484742371185593, 0.9435555818802417)]"
512,8,35,relu,0.5,Adam,"[(0.9495, 0.9521830615465544, 0.9495, 0.9416598063074338), (0.956, 0.9576063701140445, 0.956, 0.9504878158361298), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9515, 0.9534539515014449, 0.9515, 0.9445701989840057), (0.9544772386193097, 0.9566679161897184, 0.9544772386193097, 0.9482915517912318)]"
512,8,60,relu,0.2,Adam,"[(0.949, 0.9501217137293088, 0.949, 0.9416097060833902), (0.957, 0.9577659574468086, 0.957, 0.9520923913043479), (0.951, 0.9489783653846154, 0.951, 0.9461023433763749), (0.9525, 0.9539028425327116, 0.9525, 0.9460912093529349), (0.9544772386193097, 0.953717503913247, 0.9544772386193097, 0.9496566062774864)]"
512,8,60,relu,0.5,Adam,"[(0.9495, 0.9521830615465544, 0.9495, 0.9416598063074338), (0.9555, 0.9567224080267558, 0.9555, 0.9500092610540374), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9525, 0.9543744538412547, 0.9525, 0.9459034655757745), (0.9549774887443722, 0.957121417851783, 0.9549774887443722, 0.9489485794528559)]"
512,8,100,relu,0.2,Adam,"[(0.95, 0.9510768862943555, 0.95, 0.9429564281948115), (0.956, 0.9576063701140445, 0.956, 0.9504878158361298), (0.957, 0.958135052864785, 0.957, 0.9519347907037125), (0.9515, 0.9513343328335832, 0.9515, 0.9455157114858607), (0.9534767383691846, 0.9543867365774643, 0.9534767383691846, 0.9475183566473139)]"
512,8,100,relu,0.5,Adam,"[(0.9495, 0.9521830615465544, 0.9495, 0.9416598063074338), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9525, 0.9539028425327116, 0.9525, 0.9460912093529349), (0.9544772386193097, 0.9566679161897184, 0.9544772386193097, 0.9482915517912318)]"
512,32,35,relu,0.2,Adam,"[(0.943, 0.9395756407716277, 0.943, 0.9362856527932931), (0.953, 0.9525177304964538, 0.953, 0.9476358695652174), (0.953, 0.9505990783410139, 0.953, 0.9492381870781099), (0.951, 0.9488029617441384, 0.951, 0.9462703327553464), (0.9539769884942472, 0.9552823059873196, 0.9539769884942472, 0.9479937715691517)]"
512,32,35,relu,0.5,Adam,"[(0.9495, 0.9516165360611891, 0.9495, 0.9418709734785105), (0.9565, 0.958069426825049, 0.9565, 0.9511326484460814), (0.9565, 0.9572876040368301, 0.9565, 0.9514558790842409), (0.953, 0.9513039901275194, 0.953, 0.9484633803979853), (0.9539769884942472, 0.9552823059873196, 0.9539769884942472, 0.9479937715691517)]"
512,32,60,relu,0.2,Adam,"[(0.95, 0.9498335351089588, 0.95, 0.9435452472328829), (0.9495, 0.9466130473637175, 0.9495, 0.9450485634582884), (0.954, 0.9521956135720113, 0.954, 0.949869165106775), (0.95, 0.9491544036898748, 0.95, 0.9439244629530367), (0.9529764882441221, 0.9539085277865685, 0.9529764882441221, 0.9468632013858724)]"
512,32,60,relu,0.5,Adam,"[(0.95, 0.9526315789473683, 0.95, 0.9423423423423424), (0.9505, 0.9475117773986919, 0.9505, 0.9467727932612164), (0.955, 0.9551418439716313, 0.955, 0.9498641304347825), (0.952, 0.9544303797468354, 0.952, 0.9450444292549556), (0.9539769884942472, 0.9557316884742064, 0.9539769884942472, 0.9478141034406972)]"
512,32,100,relu,0.2,Adam,"[(0.95, 0.952075456104465, 0.95, 0.9425499374997762), (0.951, 0.9491741627280581, 0.951, 0.9459321179169824), (0.954, 0.9538297872340425, 0.954, 0.94875), (0.953, 0.9543722943722944, 0.953, 0.946750590086546), (0.9524762381190596, 0.9516714007172116, 0.9524762381190596, 0.9471018786247865)]"
512,32,100,relu,0.5,Adam,"[(0.9495, 0.9521830615465544, 0.9495, 0.9416598063074338), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9535, 0.9548419250377959, 0.9535, 0.9474073873922559), (0.9529764882441221, 0.9539085277865685, 0.9529764882441221, 0.9468632013858724)]"
512,64,35,relu,0.2,Adam,"[(0.9485, 0.9487343928195862, 0.9485, 0.9413479679400504), (0.949, 0.946301933360757, 0.949, 0.9440772851127075), (0.956, 0.9568093805724166, 0.956, 0.9508169951386825), (0.9505, 0.94998731403529, 0.9505, 0.9443923240938166), (0.951975987993997, 0.950397427102025, 0.951975987993997, 0.946975403062728)]"
512,64,35,relu,0.5,Adam,"[(0.949, 0.9517350157728706, 0.949, 0.9409744052734057), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9515, 0.9499200000000001, 0.9515, 0.9463987441130298), (0.9539769884942472, 0.9544781529507483, 0.9539769884942472, 0.9483457365936854)]"
512,64,60,relu,0.2,Adam,"[(0.9475, 0.9469359932854321, 0.9475, 0.9404165998111387), (0.951, 0.9485098622642415, 0.951, 0.94659976283113), (0.9545, 0.9537599999999999, 0.9545, 0.9497142857142856), (0.95, 0.9481050966366324, 0.95, 0.9446526686280041), (0.9534767383691846, 0.9536274789472309, 0.9534767383691846, 0.947871706821695)]"
512,64,60,relu,0.5,Adam,"[(0.946, 0.945813047711782, 0.946, 0.9381749829118251), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.957, 0.9589607635206787, 0.957, 0.951613092748945), (0.948, 0.945532705137905, 0.948, 0.9424387753731244), (0.9539769884942472, 0.9548650018287046, 0.9539769884942472, 0.9481709669615613)]"
512,64,100,relu,0.2,Adam,"[(0.947, 0.9464254952627046, 0.947, 0.9397447622799735), (0.957, 0.9574241868747708, 0.957, 0.9522478797888401), (0.955, 0.9558532835493081, 0.955, 0.949532016657733), (0.9515, 0.9516960479480001, 0.9515, 0.9453317978459851), (0.9549774887443722, 0.957121417851783, 0.9549774887443722, 0.9489485794528559)]"
512,64,100,relu,0.5,Adam,"[(0.9475, 0.9486884707428089, 0.9475, 0.9395688338142929), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.9565, 0.9585055643879173, 0.9565, 0.950967694975265), (0.948, 0.9449289468561417, 0.948, 0.9431567053382559), (0.9539769884942472, 0.9552823059873196, 0.9539769884942472, 0.9479937715691517)]"
